scheme_id,x1_pipe_m,x2_storage_count,x3_pavement_m2,x4_warning_count,TotalCost_wan,AnnualCost_wan_per_year,R_new,Delta_R,T_rec_min,T_rec_reduction_min,recovery_factor,avg_key_max_depth_reduction_rate,avg_interruption_duration_reduction_min,depth_factor,capacity_gain,evac_30_effective_departure_min,evac_30_dynamic_path,evac_30_dynamic_time_min,evac_30_dynamic_min_safety,evac_30_dynamic_feasible,evac_30_static_path,evac_30_static_time_min,evac_30_static_min_safety,evac_30_static_feasible,evac_45_effective_departure_min,evac_45_dynamic_path,evac_45_dynamic_time_min,evac_45_dynamic_min_safety,evac_45_dynamic_feasible,evac_45_static_path,evac_45_static_time_min,evac_45_static_min_safety,evac_45_static_feasible,L5_interrupted_45min
S135,900,2,0,2,4180.0,181.0,0.7308725490196079,0.15959159663865552,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S136,900,2,3000,0,5070.0,231.0,0.7086210333022097,0.13734008092125738,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S137,900,2,3000,1,5150.0,241.0,0.755454366635543,0.18417341425459066,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S138,900,2,3000,2,5230.0,251.0,0.764454366635543,0.19317341425459067,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S139,900,2,6000,0,6120.0,301.0,0.718049604730781,0.14676865234982872,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S140,900,2,6000,1,6200.0,311.0,0.7648829380641144,0.19360198568316211,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S141,900,2,6000,2,6280.0,321.0,0.7738829380641145,0.20260198568316212,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S142,900,2,9000,0,7170.0,371.0,0.7211924618736382,0.14991150949268583,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S143,900,2,9000,1,7250.0,381.0,0.7680257952069717,0.19674484282601934,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S144,900,2,9000,2,7330.0,391.0,0.7770257952069716,0.20574484282601924,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S145,1230,0,0,0,2214.0,110.7,0.6051456582633052,0.03386470588235291,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.2,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S146,1230,0,0,1,2294.0,120.7,0.6519789915966386,0.0806980392156863,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.2,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S147,1230,0,0,2,2374.0,130.7,0.6609789915966386,0.08969803921568631,51.0,9.0,0.85,0.15000000000000002,8.333333333333334,0.85,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.2,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S148,1230,0,3000,0,3264.0,180.7,0.6365488266417677,0.06526787426081537,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S149,1230,0,3000,1,3344.0,190.7,0.6833821599751011,0.11210120759414877,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S150,1230,0,3000,2,3424.0,200.7,0.6923821599751011,0.12110120759414877,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S151,1230,0,6000,0,4314.0,250.7,0.6459773980703392,0.07469644568938683,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S152,1230,0,6000,1,4394.0,260.7,0.6928107314036726,0.12152977902272022,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S153,1230,0,6000,2,4474.0,270.7,0.7018107314036724,0.13052977902272012,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S154,1230,0,9000,0,5364.0,320.7,0.6554059694989106,0.08412501711795828,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.2,True,45.0,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S155,1230,0,9000,1,5444.0,330.7,0.7022393028322439,0.13095835045129156,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S156,1230,0,9000,2,5524.0,340.7,0.711239302832244,0.13995835045129168,45.9,14.100000000000001,0.765,0.23499999999999996,8.333333333333334,0.765,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L6->L8,6.8358695652173935,0.6,True,L7->L4->L2->L5,6.37880434782609,0.2,True,False
S157,1230,1,0,0,3414.0,150.7,0.6498963585434173,0.07861540616246498,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.6,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S158,1230,1,0,1,3494.0,160.7,0.6967296918767507,0.12544873949579838,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S159,1230,1,0,2,3574.0,170.7,0.7057296918767507,0.1344487394957984,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S160,1230,1,3000,0,4464.0,220.7,0.6834781761593526,0.11219722377840025,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S161,1230,1,3000,1,4544.0,230.7,0.7303115094926859,0.15903055711173353,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S162,1230,1,3000,2,4624.0,240.7,0.7393115094926859,0.16803055711173354,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S163,1230,1,6000,0,5514.0,290.7,0.6929067475879239,0.12162579520697159,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S164,1230,1,6000,1,5594.0,300.7,0.7397400809212572,0.16845912854030487,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S165,1230,1,6000,2,5674.0,310.7,0.7487400809212573,0.177459128540305,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S166,1230,1,9000,0,6564.0,360.7,0.7023353190164954,0.13105436663554304,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S167,1230,1,9000,1,6644.0,370.7,0.7491686523498288,0.17788769996887643,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S168,1230,1,9000,2,6724.0,380.7,0.7581686523498287,0.18688769996887633,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S169,1230,2,0,0,4614.0,190.7,0.6750392156862745,0.10375826330532212,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,30.0,L7->L1->L3->L8,5.753409090909088,0.6,True,L7->L4->L2->L5,6.601136363636364,0.6,True,45.0,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S170,1230,2,0,1,4694.0,200.7,0.7218725490196078,0.1505915966386555,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S171,1230,2,0,2,4774.0,210.7,0.7308725490196079,0.15959159663865552,40.800000000000004,19.199999999999996,0.68,0.31999999999999995,8.333333333333334,0.68,0.25,25.2,L7->L4->L6->L8,5.697159090909089,0.6,True,L7->L4->L2->L5,6.6011363636363605,0.6,True,40.2,L7->L4->L6->L8,7.775000000000006,0.6,True,L7->L4->L2->L5,8.126730769230768,0.2,True,False
S172,1230,2,3000,0,5664.0,260.7,0.7086210333022097,0.13734008092125738,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S173,1230,2,3000,1,5744.0,270.7,0.755454366635543,0.18417341425459066,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S174,1230,2,3000,2,5824.0,280.7,0.764454366635543,0.19317341425459067,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S175,1230,2,6000,0,6714.0,330.7,0.718049604730781,0.14676865234982872,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S176,1230,2,6000,1,6794.0,340.7,0.7648829380641144,0.19360198568316211,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S177,1230,2,6000,2,6874.0,350.7,0.7738829380641145,0.20260198568316212,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S178,1230,2,9000,0,7764.0,400.7,0.7211924618736382,0.14991150949268583,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,30.0,L7->L1->L3->L8,5.487499999999997,0.6,True,L7->L4->L2->L5,5.733152173913048,0.6,True,45.0,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S179,1230,2,9000,1,7844.0,410.7,0.7680257952069717,0.19674484282601934,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
S180,1230,2,9000,2,7924.0,420.7,0.7770257952069716,0.20574484282601924,36.720000000000006,23.279999999999994,0.6120000000000001,0.3879999999999999,8.333333333333334,0.6120000000000001,0.4,25.2,L7->L4->L6->L8,5.431249999999999,0.6,True,L7->L4->L2->L5,5.733152173913041,0.6,True,40.2,L7->L4->L2->L5,6.37880434782609,0.6,True,L7->L4->L2->L5,6.37880434782609,0.6,True,False
